#t	Mdot	Mdisk	Rhot	Cirrout	H2R	Teffout	Tirrout	Qiir2Qvisout	Lx	mU	mB	mV	mR	mI	mJ	
#days	g/s	g	Rsun	float	float	K	K	float	erg/s	mag	mag	mag	mag	mag	mag
# Cirr=0
# F0=2e+38
# Mopt=0.5
# Mx=5
# Nx=1000
# Thot=0
# alpha=0.25
# boundcond=Teff
# colourfactor=1.7
# dir=.
# distance=10
# emax=12
# emin=1
# gaussmu=1
# gausssigma=0.25
# gridscale=log
# inclination=0
# initialcond=powerF
# irrfactortype=const
# kerr=0
# opacity=Kramers
# period=0.25
# powerorder=6
# prefix=freddi
# tau=0.25
# time=50
# --rout hadn't been specified, tidal radius 1.36395 Rsun was used
37.5	2.84182e+18	1.21082e+25	1.36395	0	0.0676056	7537.99	0	0	1.00136e+38	15.1066	16.1521	16.271	16.2962	16.6112	16.4825
37.75	2.82146e+18	1.20474e+25	1.36395	0	0.0675328	7524.45	0	0	9.93277e+37	15.1112	16.1564	16.2749	16.2998	16.6143	16.4854
38	2.80129e+18	1.1987e+25	1.36395	0	0.0674601	7510.96	0	0	9.85274e+37	15.1158	16.1607	16.2789	16.3033	16.6175	16.4883
38.25	2.7813e+18	1.19271e+25	1.36395	0	0.0673877	7497.53	0	0	9.77351e+37	15.1203	16.165	16.2828	16.3069	16.6206	16.4912
38.5	2.7615e+18	1.18676e+25	1.36395	0	0.0673155	7484.15	0	0	9.69505e+37	15.1249	16.1693	16.2868	16.3105	16.6238	16.494
38.75	2.74188e+18	1.18085e+25	1.36395	0	0.0672435	7470.82	0	0	9.61738e+37	15.1294	16.1736	16.2907	16.314	16.6269	16.4969
39	2.72244e+18	1.17498e+25	1.36395	0	0.0671718	7457.54	0	0	9.54046e+37	15.134	16.1778	16.2946	16.3175	16.63	16.4997
39.25	2.70318e+18	1.16916e+25	1.36395	0	0.0671003	7444.32	0	0	9.46431e+37	15.1385	16.1821	16.2985	16.3211	16.6332	16.5026
39.5	2.6841e+18	1.16337e+25	1.36395	0	0.067029	7431.14	0	0	9.3889e+37	15.1431	16.1863	16.3025	16.3246	16.6363	16.5055
39.75	2.66519e+18	1.15763e+25	1.36395	0	0.066958	7418.02	0	0	9.31423e+37	15.1476	16.1906	16.3064	16.3281	16.6394	16.5083
40	2.64646e+18	1.15193e+25	1.36395	0	0.0668872	7404.95	0	0	9.24029e+37	15.1521	16.1948	16.3103	16.3317	16.6425	16.5111
40.25	2.62789e+18	1.14626e+25	1.36395	0	0.0668166	7391.93	0	0	9.16707e+37	15.1566	16.1991	16.3142	16.3352	16.6457	16.514
40.5	2.6095e+18	1.14064e+25	1.36395	0	0.0667462	7378.96	0	0	9.09456e+37	15.1611	16.2033	16.3181	16.3387	16.6488	16.5168
40.75	2.59127e+18	1.13506e+25	1.36395	0	0.0666761	7366.03	0	0	9.02275e+37	15.1656	16.2075	16.3219	16.3422	16.6519	16.5196
41	2.5732e+18	1.12951e+25	1.36395	0	0.0666061	7353.16	0	0	8.95165e+37	15.1701	16.2117	16.3258	16.3457	16.655	16.5225
41.25	2.5553e+18	1.12401e+25	1.36395	0	0.0665364	7340.34	0	0	8.88123e+37	15.1746	16.216	16.3297	16.3492	16.6581	16.5253
41.5	2.53756e+18	1.11854e+25	1.36395	0	0.0664669	7327.57	0	0	8.81149e+37	15.179	16.2202	16.3336	16.3527	16.6611	16.5281
41.75	2.51998e+18	1.11311e+25	1.36395	0	0.0663976	7314.84	0	0	8.74243e+37	15.1835	16.2244	16.3374	16.3562	16.6642	16.5309
42	2.50256e+18	1.10771e+25	1.36395	0	0.0663286	7302.17	0	0	8.67403e+37	15.188	16.2285	16.3413	16.3597	16.6673	16.5337
42.25	2.4853e+18	1.10236e+25	1.36395	0	0.0662597	7289.54	0	0	8.60628e+37	15.1924	16.2327	16.3452	16.3631	16.6704	16.5365
42.5	2.46818e+18	1.09704e+25	1.36395	0	0.0661911	7276.96	0	0	8.53919e+37	15.1969	16.2369	16.349	16.3666	16.6735	16.5393
42.75	2.45122e+18	1.09176e+25	1.36395	0	0.0661227	7264.43	0	0	8.47274e+37	15.2013	16.2411	16.3528	16.3701	16.6765	16.5421
43	2.43442e+18	1.08651e+25	1.36395	0	0.0660545	7251.94	0	0	8.40692e+37	15.2057	16.2452	16.3567	16.3735	16.6796	16.5449
43.25	2.41776e+18	1.0813e+25	1.36395	0	0.0659865	7239.5	0	0	8.34173e+37	15.2102	16.2494	16.3605	16.377	16.6826	16.5477
43.5	2.40125e+18	1.07613e+25	1.36395	0	0.0659187	7227.11	0	0	8.27716e+37	15.2146	16.2536	16.3643	16.3805	16.6857	16.5505
43.75	2.38488e+18	1.07099e+25	1.36395	0	0.0658511	7214.77	0	0	8.2132e+37	15.219	16.2577	16.3682	16.3839	16.6887	16.5533
44	2.36866e+18	1.06589e+25	1.36395	0	0.0657837	7202.47	0	0	8.14985e+37	15.2234	16.2619	16.372	16.3873	16.6918	16.556
44.25	2.35259e+18	1.06082e+25	1.36395	0	0.0657165	7190.21	0	0	8.0871e+37	15.2278	16.266	16.3758	16.3908	16.6948	16.5588
44.5	2.33665e+18	1.05578e+25	1.36395	0	0.0656496	7178.01	0	0	8.02495e+37	15.2322	16.2701	16.3796	16.3942	16.6979	16.5616
44.75	2.32085e+18	1.05078e+25	1.36395	0	0.0655828	7165.84	0	0	7.96338e+37	15.2365	16.2742	16.3834	16.3977	16.7009	16.5643
45	2.3052e+18	1.04581e+25	1.36395	0	0.0655163	7153.73	0	0	7.90238e+37	15.2409	16.2784	16.3872	16.4011	16.7039	16.5671
45.25	2.28968e+18	1.04088e+25	1.36395	0	0.0654499	7141.66	0	0	7.84196e+37	15.2453	16.2825	16.391	16.4045	16.707	16.5699
45.5	2.27429e+18	1.03598e+25	1.36395	0	0.0653838	7129.63	0	0	7.78211e+37	15.2497	16.2866	16.3948	16.4079	16.71	16.5726
45.75	2.25904e+18	1.03111e+25	1.36395	0	0.0653178	7117.65	0	0	7.72282e+37	15.254	16.2907	16.3986	16.4113	16.713	16.5753
46	2.24392e+18	1.02628e+25	1.36395	0	0.065252	7105.71	0	0	7.66408e+37	15.2584	16.2948	16.4023	16.4147	16.716	16.5781
46.25	2.22894e+18	1.02147e+25	1.36395	0	0.0651865	7093.81	0	0	7.6059e+37	15.2627	16.2989	16.4061	16.4181	16.719	16.5808
46.5	2.21408e+18	1.0167e+25	1.36395	0	0.0651211	7081.97	0	0	7.54826e+37	15.267	16.3029	16.4099	16.4215	16.722	16.5836
46.75	2.19936e+18	1.01196e+25	1.36395	0	0.065056	7070.16	0	0	7.49116e+37	15.2713	16.307	16.4136	16.4249	16.725	16.5863
47	2.18476e+18	1.00726e+25	1.36395	0	0.064991	7058.4	0	0	7.43458e+37	15.2757	16.3111	16.4174	16.4283	16.728	16.589
47.25	2.17028e+18	1.00258e+25	1.36395	0	0.0649262	7046.68	0	0	7.37853e+37	15.28	16.3152	16.4211	16.4317	16.731	16.5917
47.5	2.15593e+18	9.97936e+24	1.36395	0	0.0648617	7035	0	0	7.323e+37	15.2843	16.3192	16.4249	16.4351	16.734	16.5945
47.75	2.14171e+18	9.93322e+24	1.36395	0	0.0647973	7023.36	0	0	7.26798e+37	15.2886	16.3233	16.4286	16.4385	16.737	16.5972
48	2.1276e+18	9.88738e+24	1.36395	0	0.0647331	7011.77	0	0	7.21346e+37	15.2929	16.3273	16.4323	16.4418	16.74	16.5999
48.25	2.11362e+18	9.84184e+24	1.36395	0	0.0646691	7000.22	0	0	7.15945e+37	15.2972	16.3314	16.4361	16.4452	16.7429	16.6026
48.5	2.09975e+18	9.7966e+24	1.36395	0	0.0646053	6988.71	0	0	7.10593e+37	15.3014	16.3354	16.4398	16.4486	16.7459	16.6053
48.75	2.086e+18	9.75166e+24	1.36395	0	0.0645416	6977.24	0	0	7.0529e+37	15.3057	16.3394	16.4435	16.4519	16.7489	16.608
49	2.07237e+18	9.70701e+24	1.36395	0	0.0644782	6965.82	0	0	7.00036e+37	15.31	16.3434	16.4472	16.4553	16.7518	16.6107
49.25	2.05886e+18	9.66265e+24	1.36395	0	0.0644149	6954.43	0	0	6.94829e+37	15.3142	16.3475	16.4509	16.4586	16.7548	16.6134
49.5	2.04545e+18	9.61858e+24	1.36395	0	0.0643519	6943.09	0	0	6.8967e+37	15.3185	16.3515	16.4547	16.462	16.7577	16.6161
49.75	2.03217e+18	9.57479e+24	1.36395	0	0.064289	6931.78	0	0	6.84558e+37	15.3227	16.3555	16.4584	16.4653	16.7607	16.6188
50	2.01899e+18	9.5313e+24	1.36395	0	0.0642263	6920.52	0	0	6.79493e+37	15.327	16.3595	16.462	16.4687	16.7636	16.6214
